index,Recency,Frequency,Monetary,TotalOrders,AvgOrderValue,ActiveDays,Predicted_CLV,LogMonetary,Log_Predicted_CLV
15110.0,24,6,1505.8500000000001,6,250.97500000000002,461,1507.6660297439514,7.317776658171513,7.318981115349379
15111.0,29,5,2730.87,5,546.174,563,2733.218401469293,7.912741635371109,7.9136008975861705
15112.0,611,1,209.4,1,209.4,0,209.37575787766087,5.349010480863555,5.348895255012673
15113.0,10,3,3609.33,3,1203.11,44,3639.649344096314,8.19155445989142,8.199917335956213
15114.0,30,12,3400.12,12,283.34333333333336,390,3397.908526964422,8.131860068124816,8.131209637584774
15115.0,18,2,531.85,2,265.925,714,531.6183915028635,6.2782399586669655,6.27780520433238
15116.0,18,4,1352.75,4,338.1875,187,1353.051445682126,7.2106337983152,7.210856448084335
15117.0,15,8,2485.9700000000003,8,310.74625000000003,619,2477.896317734419,7.818820381004473,7.815568706930771
15118.0,134,1,244.8,1,244.8,0,244.879834337019,5.504518197131935,5.5048429382831685
15119.0,246,1,266.4,1,266.4,0,266.4672226822991,5.588745664667843,5.5889970267996105
15120.0,134,1,358.82,1,358.8199999999999,0,358.8002455673454,5.885603906408473,5.885549004026887
15121.0,50,2,457.72,2,228.86,238,457.8350886525476,6.12844000213506,6.128690861521214
15122.0,114,11,4497.47,11,408.86090909090905,505,4499.0626581641745,8.411492617945306,8.411846599697956
15123.0,7,5,4656.17,5,931.234,626,4769.1653839929,8.44616324650336,8.470136254977962
15124.0,23,4,450.82,4,112.70499999999997,628,447.9527272526971,6.113283870429076,6.1069175976842995
15125.0,25,24,17024.87,24,709.3695833333333,593,16802.49121089266,9.742489231033671,9.72934195397399
15126.0,537,2,449.49,2,224.745,150,450.1820285380407,6.110335879243754,6.111870869022781
15127.0,66,2,711.5,2,355.75,454,709.7903401466165,6.568779912142806,6.566377506073654
15128.0,60,5,1783.68,5,356.736,369,1783.584611824984,7.486994406433962,7.4869409566702645
15129.0,50,23,6860.18,23,298.2686956521739,559,6830.458668603833,8.83363471758943,8.829293497640037
15130.0,170,1,330.11,1,330.11000000000007,0,330.09771722959454,5.802450646452902,5.802413550025038
15131.0,395,1,80.28,1,80.28000000000002,0,80.13320368175192,4.397899983830172,4.396092293877696
15132.0,18,5,977.9300000000001,5,195.58599999999998,244,978.9015559746997,6.886460138441978,6.887452113531827
15133.0,128,5,1806.9,5,361.38,392,1811.6543404472202,7.499921229687969,7.5025475364536796
15134.0,15,10,1596.29,10,159.62899999999996,407,1615.0971443473159,7.376063722211611,7.387769351350571
15135.0,239,2,305.68,2,152.84,317,305.56948102337094,5.725804858690694,5.725444421442084
15136.0,3,4,1286.7,4,321.67500000000007,93,1285.254025371748,7.160612960279738,7.15948941668408
15137.0,521,2,823.4,2,411.7,159,824.7211833746935,6.714655849016304,6.716257166144187
15138.0,394,1,502.52,1,502.52,0,501.9051446691695,6.221623433316097,6.220401573129907
15139.0,240,2,178.96,2,89.48,96,178.90835649827827,5.192734603972972,5.192447590674115
15140.0,52,8,3243.69,8,405.46125,390,3299.655660591699,8.0847750929877,8.101876412747103
15141.0,458,7,1388.47,7,198.35285714285715,163,1388.2241468793168,7.236677658449301,7.236500702578428
15142.0,46,6,2619.92,6,436.65333333333336,454,2618.052087112086,7.87128068015632,7.870567732477981
15143.0,226,2,563.63,2,281.815,206,563.4197737362346,6.336170649370582,6.335798254333472
15144.0,8,29,12160.31,29,419.32103448275865,718,12107.6031350936,9.406014879980829,9.401671481842314
15145.0,4,4,1194.73,4,298.68250000000006,244,1195.5002172062593,7.0865121565162825,7.087156088883104
15146.0,165,2,1327.16,2,663.58,126,1327.8768499867847,7.1915498047067254,7.192089390752874
15147.0,240,1,623.5,1,623.5,0,621.8754598300222,6.436951329565632,6.434346594839341
15148.0,11,1,301.29,1,301.29,0,301.31701888223967,5.711386821516136,5.711476198190286
15149.0,134,5,1554.6100000000001,5,310.922,515,1554.2856170070413,7.349623030648691,7.349414484278725
15150.0,17,13,9001.08,13,692.3907692307693,526,8899.97513031321,9.105210940727408,9.093916114922134
15151.0,423,2,2085.61,2,1042.8049999999998,86,2085.4244696944957,7.643296018507768,7.643207099853022
15152.0,10,14,5263.83,14,375.98785714285714,691,5262.094782675367,8.568804135347829,8.568474494440212
15153.0,31,1,329.25,1,329.25,0,329.14645279322167,5.799849943402434,5.799536352355151
15154.0,75,3,1388.41,3,462.80333333333334,402,1390.5600833674782,7.236634475584254,7.238180758882115
15155.0,383,1,383.96999999999997,1,383.97,0,383.8377813475475,5.95316540917378,5.952821898346905
15156.0,1,3,961.49,3,320.4966666666666,32,961.4609492979575,6.869523676497577,6.869493493180901
15157.0,4,5,2654.11,5,530.822,725,2653.977422151307,7.884241364079559,7.884191429742068
15158.0,45,2,606.02,2,303.01000000000005,356,605.8327009509417,6.408561739445854,6.40825313684457
15159.0,2,34,22116.73,34,650.4920588235295,430,21761.501201966166,10.004134828308784,9.987943639307513
15160.0,357,4,589.27,4,147.3175,63,589.9414026221083,6.380580059339054,6.381716862950878
15161.0,388,1,119.92,1,119.91999999999999,0,119.94768593060064,4.795129169911258,4.7953581044265485
15162.0,731,1,312.9,1,312.9,0,312.9151397986054,5.749074463847908,5.749122693964223
15163.0,18,2,304.47,2,152.23499999999996,173,304.3480120928437,5.721851574117079,5.721452149390358
15164.0,69,9,2068.92,9,229.88,621,2068.760473687516,7.635265238169592,7.63518816636969
15165.0,373,1,975.5,1,975.5000000000002,0,975.6796544069795,6.8839747503167334,6.884158711282209
15166.0,468,1,167.16,1,167.15999999999997,0,167.15259535294112,5.124915907128641,5.12487187281555
15167.0,321,5,1659.67,5,331.934,352,1661.2352897089877,7.414976414378016,7.41591853561729
15168.0,26,1,106.56,1,106.56,0,106.64425956596828,4.678048831400664,4.678831897409151
15169.0,382,2,569.22,2,284.61,344,569.1028115482876,6.3460222512755795,6.345816715701025
15170.0,407,1,81.15,1,81.15,0,81.21891117653853,4.408546844483277,4.4093853385766275
15171.0,331,1,1289.5,1,1289.5,0,1293.3917552187258,7.162785019158669,7.165796176706319
15172.0,9,5,1624.05,5,324.81,227,1624.2883414570686,7.393293863521244,7.3934405199197215
15173.0,381,7,1494.6,7,213.5142857142857,236,1500.2050139441503,7.310282743102959,7.314023407212756
15174.0,323,2,481.46,2,240.73000000000002,87,482.1063030754156,6.178898015788112,6.180236718619557
15175.0,72,1,224.14,1,224.14000000000004,0,224.19285335264175,5.416722430926658,5.416957161093427
15176.0,668,1,988.04,1,988.0400000000001,0,985.1488514848301,6.896734775698672,6.893807308203324
15177.0,426,1,948.93,1,948.9300000000001,0,949.3363858518542,6.856388297669246,6.856816012289759
15178.0,260,1,40.5,1,40.5,0,40.47765528654668,3.725693427236653,3.7251548554026748
15179.0,18,13,7491.92,13,576.3015384615385,718,7416.410545905459,8.921713853675792,8.911585292221067
15180.0,367,3,904.4300000000001,3,301.4766666666667,221,905.6457733724563,6.808409968979098,6.809751826281918
15181.0,66,5,1200.2,5,240.03999999999996,664,1200.1868064906996,7.091076336109175,7.091065352441379
15182.0,154,11,2998.952,11,272.63200000000006,502,2992.8665214661764,8.006351567522245,8.004320981977141
15183.0,548,3,639.93,3,213.31000000000003,36,639.8371859328099,6.462920246589264,6.462775424552359
15184.0,29,4,689.95,4,172.48749999999995,694,689.0090036924744,6.538067462249494,6.536704646335843
15185.0,70,1,310.62,1,310.62,0,310.54483248187046,5.741784496789209,5.741543252371757
15186.0,14,5,1403.2,5,280.64,682,1406.7731578473235,7.247223024583149,7.249764414255026
15187.0,2,16,4777.18,16,298.5737500000001,210,4835.847772926532,8.471814999842545,8.48401850094601
15188.0,725,1,310.43,1,310.42999999999995,0,310.4518833324335,5.7411745938732635,5.741244858663517
15189.0,1,46,17524.38,46,380.9647826086956,507,17358.80756941179,9.771405394977268,9.761912903441603
15190.0,434,1,834.4399999999999,1,834.4399999999999,0,833.2925933616776,6.727958532171293,6.72658417220073
15191.0,463,3,588.05,3,196.01666666666668,225,587.398489396672,6.378511069692128,6.377404421417175
15192.0,120,5,1981.39,5,396.27799999999996,560,1983.5392065785888,7.592058466471517,7.59314202842937
15193.0,61,1,499.32,1,499.31999999999994,0,498.5273451844069,6.215247893709531,6.213662341704077
15194.0,3,28,12427.69,28,443.8460714285714,733,12092.645635279445,9.427762788765785,9.40043543953398
15195.0,3,1,3861.0,1,3861.0,0,4011.3387374751533,8.258940462988459,8.297129576593285
15196.0,433,2,316.25,2,158.125,293,316.5439215529285,5.759690106594497,5.760616144365034
15197.0,11,6,1877.51,6,312.9183333333333,717,1877.926627682318,7.538234188396181,7.538455950051963
15198.0,92,5,571.35,5,114.27000000000001,597,574.8570241207954,6.349750692364485,6.3558594078712005
15199.0,59,10,3122.4,10,312.24,516,3130.516285589391,8.046677431053745,8.049272602523361
15200.0,495,1,549.05,1,549.05,0,549.4742815083268,6.310009183185445,6.310780236648737
15201.0,87,7,1842.95,7,263.27857142857147,524,1838.7738749088062,7.51966528878146,7.517397948979635
15202.0,420,3,6001.49,3,2000.4966666666667,0,5923.621870818401,8.699929662121509,8.68687214469564
15203.0,26,15,4400.18,15,293.3453333333334,705,4385.305294500876,8.389627965770218,8.386242533144754
15204.0,357,1,316.58,1,316.58,0,316.5652577485521,5.760729755097951,5.760683333428984
15205.0,85,2,653.24,2,326.62,42,654.5379995237106,6.483474256616332,6.48545627181143
15206.0,10,4,420.29999999999995,4,105.075,265,420.3907680780459,6.04334516898497,6.043560593389356
15207.0,416,3,683.9200000000001,3,227.97333333333336,130,684.5038881248689,6.5293020431207704,6.53015417094087
15208.0,1,6,970.52,6,161.7533333333333,422,969.2943465241201,6.878861855327155,6.877599475490648
15209.0,730,1,178.98000000000002,1,178.97999999999996,0,179.27682173468264,5.192845733605803,5.194493568061334
15210.0,225,3,1176.19,3,392.06333333333345,350,1176.4591412090433,7.070885521589972,7.071114125678373
15211.0,60,2,1277.48,2,638.74,304,1276.8567959243805,7.153427151276853,7.152939575391736
15212.0,241,2,208.28,2,104.14000000000001,135,208.31045470681556,5.343673068268834,5.343818579025359
15213.0,319,2,328.35,2,164.175,11,328.4242776324787,5.797121015086702,5.797346517615612
15214.0,2,8,1661.44,8,207.68,241,1667.23495536781,7.416041681653177,7.419521433531039
15215.0,47,7,2422.43,7,346.06142857142856,566,2425.1140021239253,7.792939171022606,7.794046080206974
15216.0,88,2,486.09,2,243.04499999999996,531,486.56541164912653,6.188448910936394,6.189424459178672
15217.0,563,1,426.24,1,426.24000000000007,0,426.414433348483,6.057345916221495,6.057754112432966
15218.0,11,22,11516.57,22,523.4804545454546,672,11263.11111805968,9.35162897449944,9.329376943233726
15219.0,176,2,685.45,2,342.725,472,685.9017537181767,6.531533389343614,6.532191274307531
15220.0,52,6,1778.96,6,296.4933333333333,229,1779.3688026407538,7.484346171123521,7.484575814319536
15221.0,366,4,2465.4500000000003,4,616.3625000000001,271,2457.381966922395,7.810535148828345,7.807258675499099
15222.0,319,11,3550.91,11,322.81,404,3550.8832846859004,8.175240765953214,8.175233244531059
15223.0,226,5,1417.95,5,283.59000000000003,509,1419.3888299043938,7.2576724404574895,7.258685936988725
15224.0,358,5,871.36,5,174.27200000000002,334,873.7906113453803,6.771202182749025,6.77398455640092
15225.0,234,1,409.40000000000003,1,409.4000000000001,0,409.5206885830815,6.01713229385656,6.017426326119675
15226.0,311,1,154.41,1,154.41,0,154.38019010664556,5.04606678592752,5.045874953016478
15227.0,37,9,2488.4900000000002,9,276.49888888888887,597,2488.6156055148604,7.819833149203312,7.819883602246424
15228.0,66,6,5580.2699999999995,6,930.0450000000001,433,5525.444379007223,8.62717162804504,8.61729991828477
15229.0,586,1,160.5,1,160.50000000000003,0,160.55697154555213,5.084505142662711,5.084857845443711
15230.0,239,2,429.6,2,214.8,1,429.22832702552364,6.065179584930263,6.06431606084328
15231.0,621,1,250.26,1,250.25999999999993,0,250.06809711547083,5.526488259576272,5.5257242055846
15232.0,113,2,612.06,2,306.03000000000003,27,612.3235715266616,6.418462810428566,6.418892645819122
15233.0,401,1,59.400000000000006,1,59.400000000000006,0,59.42275920789326,4.100989104940769,4.101365842044137
15234.0,277,1,197.0,1,197.00000000000006,0,197.03043629833905,5.288267030694535,5.28842073755951
15235.0,218,16,2937.81,16,183.61312500000003,170,2939.2209118960855,7.985760016489754,7.986239997610561
15236.0,299,1,321.05,1,321.04999999999995,0,321.11339325528894,5.7747068129929,5.774903636519841
15237.0,2,4,1412.32,4,353.08000000000004,225,1412.6486431302392,7.253696825551129,7.253929331229973
15238.0,29,3,1071.99,3,357.33,154,1067.661356558346,6.978204422922778,6.974162075579199
15239.0,10,2,780.59,2,390.295,68,779.9863171870824,6.661330306378558,6.660557630079407
15240.0,45,12,4459.98,12,371.665,689,4533.678407873673,8.403123751818507,8.419509446666225
15241.0,67,11,3050.16,11,277.2872727272727,587,3057.221291193241,8.023277125163998,8.0255887485514
15242.0,422,1,302.04,1,302.04,0,302.06017277269615,5.713864809997713,5.713931375801882
15243.0,74,2,927.2800000000001,2,463.64,360,926.8630763271647,6.833333411414558,6.832884174838817
15244.0,65,3,912.08,3,304.0266666666667,600,911.8173890163623,6.816823499976432,6.8165358485596235
15245.0,134,8,4610.84,8,576.355,461,4609.722709414363,8.43638218867962,8.436139893641611
15246.0,238,3,780.4,3,260.1333333333334,317,780.4802657483035,6.66108718262097,6.661189897781092
15247.0,122,3,976.06,3,325.3533333333333,414,975.8952713687221,6.884548062644319,6.884379452201611
15248.0,411,3,1893.93,3,631.31,122,1902.7441159118518,7.546937177520269,7.551577813416336
15249.0,32,18,9266.0,18,514.7777777777778,591,9279.122201393351,9.134214981586691,9.13562999394714
15250.0,641,1,60.0,1,60.0,0,59.92395283774853,4.110873864173311,4.109626411636822
15251.0,9,21,20324.54,21,967.835238095238,670,19900.168702451436,9.919633502328765,9.898533737754521
15252.0,36,5,2103.41,5,420.6820000000001,575,2105.109838458864,7.6517904217936605,7.652597846347601
15253.0,16,8,2055.09,8,256.88624999999996,570,2058.2837147782084,7.628561399936054,7.630113490045331
15254.0,127,3,1088.35,3,362.7833333333333,433,1091.1378680490193,6.993336467072343,6.995892401127779
15255.0,67,9,3729.42,9,414.38,670,3781.6477091520237,8.22427610683509,8.238179495568136
15256.0,149,2,170.4,2,85.19999999999999,413,170.29705726056892,5.1440000061636795,5.143399226318353
15257.0,283,2,685.9,2,342.95,130,685.9040111535663,6.5321887212198355,6.532194560704266
15258.0,169,2,623.16,2,311.58000000000004,48,623.4333596510019,6.4364067457583465,6.436844613945385
15259.0,513,4,1182.3799999999999,4,295.595,169,1183.4356525374735,7.076130029643467,7.0770216975453035
15260.0,100,25,9188.23,25,367.5292,633,9048.717265449442,9.125787425114728,9.110488794819148
15261.0,135,4,1508.0,4,377.0,299,1511.2584991843548,7.319202458767849,7.321359507195634
15262.0,324,3,418.82,3,139.60666666666668,164,418.37547652395193,6.03982604798586,6.038766643997019
15263.0,107,1,156.51,1,156.50999999999996,0,156.58156180803778,5.059488948313644,5.059943176975672
15264.0,64,2,848.4,2,424.2,466,848.1794971615195,6.744530217879171,6.744270585827698
15265.0,151,4,3345.64,4,836.4099999999999,586,3331.855978778052,8.115712136418376,8.111584866686478
15266.0,338,5,852.21,5,170.442,363,858.8574941825761,6.749005707109851,6.756766671078191
15267.0,22,5,1717.36,5,343.472,160,1715.7237300646461,7.449125626576209,7.4481729452515655
15268.0,479,3,961.9000000000001,3,320.6333333333334,126,960.9773678823813,6.869949564246238,6.8689909242791725
15269.0,24,3,1225.3600000000001,3,408.4533333333334,366,1225.191663956564,7.111805711239658,7.111668437031596
15270.0,16,21,8524.86,21,405.9457142857143,706,8959.450766853312,9.050859176829093,9.100575813504124
15271.0,7,24,4709.54,24,196.23083333333332,483,4646.82726203782,8.45755783012022,8.444155133907808
15272.0,57,6,2085.48,6,347.5800000000001,605,2095.9042522255963,7.643233714555521,7.648217370453487
15273.0,600,1,228.96,1,228.96,0,228.94361626720473,5.43790538075509,5.437834132205513
15274.0,4,2,716.57,2,358.285,14,716.8752259997591,6.5758705038506235,6.576295774002115
15275.0,38,1,615.14,1,615.14,0,616.382827243903,6.4234742104382585,6.425489297045499
15276.0,66,4,649.53,4,162.3825,368,654.2366316796629,6.477787415259625,6.484996440132996
15277.0,47,2,476.34,2,238.17,378,476.2906797922588,6.168229025235398,6.168125696882708
15278.0,562,4,496.15999999999997,4,124.04,103,496.1811299566587,6.208911905877311,6.208954406294975
15279.0,355,5,1580.54,5,316.10799999999995,321,1579.9253941310512,7.366154334869737,7.365765647058116
15280.0,172,3,406.21999999999997,3,135.40666666666664,399,406.728298961305,6.009353579943722,6.01060101865331
15281.0,59,16,8543.57,16,533.973125,368,8427.72500062788,9.053051272457877,9.03940079408003
15282.0,570,1,348.59,1,348.59000000000003,0,348.7171891437815,5.856761039253281,5.8571247968326645
15283.0,390,3,148.33,3,49.443333333333335,127,129.2971072863207,5.006158622069178,4.8698172834724
15284.0,500,1,24.75,1,24.75,0,24.40012331488845,3.248434627109745,3.234754028929574
15285.0,408,1,94.92,1,94.91999999999999,0,94.86931645179247,4.5635145107192585,4.562985977114519
15286.0,50,1,240.55,1,240.55,0,240.6173344265483,5.4870764910004155,5.487355211941119
15287.0,22,5,856.03,5,171.20600000000005,715,858.0706575027666,6.753472923819396,6.755851174134361
15288.0,43,10,3883.13,10,388.313,622,3890.2480795646497,8.264654299499902,8.266485228229104
15289.0,29,5,1593.09,5,318.61800000000005,592,1596.9157314600986,7.37405831948775,7.376455391181115
15290.0,5,26,10496.28,26,403.70307692307694,649,10450.339639172065,9.258871454967936,9.254485444312746
15291.0,26,40,13846.56,40,346.16400000000004,710,13658.601022626695,9.53586432280995,9.522197924984223
15292.0,201,1,180.94,1,180.94,0,180.93245315550644,5.203676962393915,5.20363548168039
15293.0,666,1,247.5,1,247.50000000000003,0,247.5294979463991,5.5154428455366835,5.515561542501574
15294.0,411,1,233.35,1,233.35,0,233.3824693075191,5.456815724368715,5.456954265262283
15295.0,654,1,217.23999999999998,1,217.23999999999998,0,217.2579526852876,5.3855953746550975,5.38567763247641
15296.0,51,12,10342.83,12,861.9025,636,10399.429106208918,9.244145485668538,9.24960234449068
15297.0,10,3,641.94,3,213.98000000000002,53,641.9994667517823,6.466051407286527,6.46614389492434
15298.0,2,23,9459.37,23,411.2769565217392,729,9822.003124756022,9.154866773331808,9.192482171780899
15299.0,67,10,7991.54,10,799.1540000000001,629,7931.79980166441,8.986263885613372,8.978761316838906
15300.0,64,1,496.44,1,496.43999999999994,0,496.4447132753574,6.2094749463104435,6.209484421328593
15301.0,51,17,7603.4400000000005,17,447.2611764705883,399,7558.471801436677,8.936487566216204,8.930556599197898
15302.0,730,1,308.0,1,308.0,0,307.94486895996187,5.733341276897746,5.73316284337413
15303.0,290,3,1224.18,3,408.0600000000001,393,1224.9266270744574,7.110843050959893,7.111452267294509
15304.0,61,9,919.5500000000001,9,102.17222222222223,360,900.325913419528,6.824971317503215,6.80386691630797
15305.0,555,1,93.6,1,93.6,0,93.67345825379942,4.549657476057833,4.550433689037353
15306.0,64,9,3484.73,9,387.1922222222222,594,3479.2866842497724,8.15643277041254,8.154869949906974
15307.0,96,1,205.3,1,205.3,0,205.3895297175511,5.329331420077207,5.3297653042080535
15308.0,274,1,310.47,1,310.46999999999997,0,310.4950496846042,5.741303025403381,5.741383446238002
15309.0,611,4,797.96,4,199.49,124,799.0670668511912,6.683310881934879,6.684695557718079
15310.0,479,1,1634.64,1,1634.6399999999999,0,1635.148107546156,7.399789444048626,7.40010004335001
15311.0,1,208,116771.16,208,561.3998076923077,738,111209.88010038706,11.667979964800535,11.619183498641721
15312.0,75,12,2930.19,12,244.1825,648,2914.8417402681116,7.983163762901939,7.977913818770987
15313.0,110,1,52.0,1,52.0,0,51.66250826906452,3.970291913552122,3.9639037843250993
15314.0,199,3,820.4499999999999,3,273.4833333333333,228,820.9323888968564,6.711071071352346,6.711658139723006
15315.0,64,2,570.5,2,285.25000000000006,51,570.6207024625612,6.348264483234865,6.348475663843789
15316.0,327,1,165.0,1,165.0,0,164.848107624347,5.111987788356544,5.111072355164245
15317.0,677,1,129.75,1,129.75,0,129.82162814444246,4.873287102945032,4.873834778140091
15318.0,4,1,312.62,1,312.62,0,312.77479421891235,5.748182061952885,5.748675512722575
15319.0,284,1,204.5,1,204.5,0,204.38953835438514,5.32544603393629,5.324908363161227
15320.0,44,1,267.13,1,267.13000000000005,0,267.0268213681601,5.591471937527057,5.591087055235155
15321.0,71,12,6709.7300000000005,12,559.1441666666667,603,6696.146682649002,8.811463016894713,8.809436846410073
15322.0,86,2,1390.86,2,695.4300000000001,390,1391.0047294585218,7.238396261123746,7.238500238488106
15323.0,563,3,434.6,3,144.86666666666665,99,435.0547871359526,6.076724391058805,6.077767894023356
15324.0,701,1,140.22000000000003,1,140.22000000000003,0,140.25806622994025,4.950318958088201,4.950588474448736
15325.0,104,8,1602.01,8,200.25124999999997,557,1602.0651819611846,7.379638390893277,7.37967281426644
15326.0,334,5,1700.52,5,340.104,404,1702.796335495197,7.43927724820629,7.440614178823
15327.0,53,1,208.75,1,208.75,0,208.53626700151054,5.345916345347316,5.344896836559056
15328.0,408,1,107.24,1,107.24000000000001,0,107.30013845846653,4.684350983862532,4.684906432477656
15329.0,39,11,2984.33,11,271.3027272727273,686,2993.287727805614,8.001465572480015,8.004461661833604
15330.0,32,2,714.96,2,357.47999999999996,28,716.7601796308858,6.5736242994783,6.576135501597759
15331.0,500,3,767.91,3,255.97,109,768.8305989523975,6.644973927545967,6.6461704892833575
15332.0,366,6,6553.74,6,1092.2900000000002,147,6488.502223483401,8.787943731032811,8.7779411077556
15333.0,208,1,1028.56,1,1028.56,0,1031.0291819099095,6.936886805488385,6.939282222686206
15334.0,157,3,351.67,3,117.22333333333334,16,351.2897796375877,5.8655327755013085,5.864454074530662
15335.0,54,1,173.97,1,173.97,0,174.0707939373128,5.164614530656529,5.165190428905214
15336.0,402,1,240.5,1,240.5,0,240.64059106060418,5.486869473092628,5.487451461305474
15337.0,411,1,373.02,1,373.02,0,373.0433442550443,5.924309271920574,5.924371684429437
15338.0,677,1,283.43,1,283.42999999999995,0,283.3702253944644,5.650487177597977,5.650276999742601
15339.0,66,7,1827.84,7,261.12,602,1827.5969250377004,7.511437165067319,7.51130424413518
15340.0,562,1,105.5,1,105.50000000000001,0,105.57255383427822,4.66814498514948,4.66882600985939
15341.0,81,2,2402.7200000000003,2,1201.3600000000001,368,2480.604987424409,7.784772816325887,7.816660802181864
15342.0,130,1,406.09,1,406.09,0,405.74927487581454,6.0090342912180414,6.008196963370612
15343.0,87,1,364.5,1,364.5,0,364.4609358360807,5.901266279189834,5.901159394780445
15344.0,1,3,563.94,3,187.98,73,564.2677438830129,6.3367195308171205,6.337299501878146
15345.0,46,1,393.54,1,393.53999999999996,0,393.64999931637226,5.9777205293157225,5.977999294422173
15346.0,333,3,596.12,3,198.70666666666668,98,596.1058803664478,6.3921180982189245,6.392094451714883
15347.0,366,4,1363.6,4,340.90000000000003,71,1362.5203334401035,7.2186166243813235,7.217825114855128
15348.0,72,1,158.04,1,158.04,0,158.07053759720753,5.069155742908264,5.069347736531185
15349.0,158,2,473.81,2,236.90499999999997,29,473.7309187089064,6.1629147240133015,6.162748156591681
15350.0,373,2,663.25,2,331.6250000000001,9,663.6267549534325,6.498658584639923,6.499225612337748
15351.0,12,10,3738.29,10,373.829,420,3764.360310926352,8.226651032814573,8.233598835768271
15352.0,549,1,114.95,1,114.95,0,114.89774528601924,4.753159063701541,4.752708296196331
15353.0,255,7,3175.95,7,453.70714285714286,483,3156.840756915635,8.06367689602795,8.057643768248317
15354.0,603,3,284.4,3,94.8,0,269.0494819688495,5.653891705042736,5.598605208758406
15355.0,29,2,277.05,2,138.52500000000003,23,277.11521491883474,5.627800953633573,5.6280354699872905
15356.0,31,13,3464.95,13,266.5346153846154,390,3451.513731440918,8.150742044320372,8.146857862521278
15358.0,5,42,17050.41,42,405.96214285714285,727,16926.079149212597,9.74398817723959,9.73666993509313
15359.0,663,8,181.35,8,22.66875,30,201.85275401986453,5.205927917254689,5.312480366192607
15360.0,40,1,427.93,1,427.92999999999995,0,427.84428063060847,6.061293735451147,6.061093870820994
15361.0,362,4,689.07,4,172.2675,181,688.7700869248008,6.536793041721038,6.536358334710038
15362.0,449,2,613.08,2,306.53999999999996,290,613.0908793222629,6.420125212819335,6.420142929119968
15363.0,373,2,1004.11,2,502.055,120,1004.8683192409513,6.912852267239981,6.9136064467054075
15364.0,96,2,913.19,2,456.5950000000001,158,913.674075436465,6.818038427312331,6.818567800111842
15365.0,26,13,4557.13,13,350.5484615384616,647,4552.123246644383,8.42466773068017,8.423568704295096
15366.0,75,7,2389.08,7,341.29714285714283,576,2395.526545747694,7.779082117168702,7.78177569542033
15367.0,57,11,5081.33,11,461.9390909090909,671,5067.966767884835,8.533525096836854,8.530892282499948
15368.0,21,2,722.74,2,361.37,372,722.1205415783177,6.584432211866017,6.583575932436547
15369.0,492,11,6251.26,11,568.2963636363636,239,6211.845074001553,8.740698277368923,8.734374213973226
15370.0,41,8,3739.01,8,467.37625,369,3765.641709691945,8.226843564201795,8.23393909026487
15371.0,662,1,59.400000000000006,1,59.400000000000006,0,59.39784669487856,4.100989104940769,4.100953453558223
15372.0,137,8,6017.06,8,752.1324999999999,526,6010.228076756961,8.702520227230021,8.701384345549574
15373.0,8,17,3421.39,17,201.25823529411767,578,3461.914032661133,8.138094416397738,8.14986571956675
15374.0,129,2,307.32,2,153.66,495,307.4044399657971,5.731138204666056,5.731412038361797
15375.0,690,1,60.959999999999994,1,60.959999999999994,0,60.944887673306255,4.1264890155486675,4.1262450812365925
15376.0,40,3,1233.3600000000001,3,411.1199999999999,182,1229.6154656980818,7.118307896116917,7.115269701835156
15377.0,383,4,1211.75,4,302.93749999999994,32,1211.1567305917629,7.100645787125326,7.100156473938481
15378.0,463,2,246.5,2,123.25,39,246.22343795768026,5.511410582008745,5.510292534833658
15379.0,169,8,4877.84,8,609.73,231,4915.599056040771,8.492662765672868,8.500372321691565
15380.0,9,11,3479.0600000000004,11,316.2781818181819,729,3470.423532782542,8.154804813999199,8.152320028810454
15381.0,214,5,1890.5700000000002,5,378.114,369,1891.3438621100256,7.545162451054191,7.545571478399429
15382.0,15,12,13733.550000000001,12,1144.4624999999999,720,13904.747171751882,9.527669834978457,9.540057499259099
15384.0,170,4,2027.79,4,506.9475000000001,422,2029.891376230057,7.615194835208677,7.616230077250102
15385.0,40,3,942.08,3,314.0266666666667,637,942.4102144415215,6.849151114666084,6.849501198056251
15386.0,186,1,394.14,1,394.14,0,393.8357389545166,5.979240132485259,5.978469827663162
15387.0,492,1,468.65,1,468.65,0,468.7508677733366,6.151987736440525,6.152202485600728
15388.0,270,1,140.54,1,140.54,0,140.46853972770097,4.952582362647639,4.952077358283555
15389.0,172,5,2733.8,5,546.76,509,2733.885026507228,7.913813586039639,7.913844676132331
15390.0,396,2,1216.66,2,608.3300000000002,12,1214.7591254796573,7.104686263160091,7.103123955305207
15391.0,584,1,289.87,1,289.87,0,290.03060091989215,5.672876431960319,5.673428419443115
15392.0,5,7,2911.62,7,415.94571428571425,426,2910.647597180835,7.976808298741926,7.976474384541738
15393.0,16,5,891.34,5,178.26799999999997,707,892.2632409670679,6.793847225874017,6.7948813201544915
15394.0,10,11,5286.8,11,480.61818181818194,714,5281.141247291427,8.57315755933367,8.572086833751227
15395.0,326,1,107.45,1,107.45000000000002,0,107.43361482753254,4.6862892372728835,4.686138140819501
15396.0,113,2,796.38,2,398.19,471,796.0582468694853,6.681331353117785,6.6809277587665905
15397.0,290,1,94.0,1,94.0,0,93.90153487035637,4.553876891600541,4.552839879039953
